AgencyCd,SiteNo,Time,Original Parameter,Original Direction,Original Unit,Original Value,Accuracy Unit,Accuracy Value,Depth to Water Below Land Surface in ft.,Water level in feet relative to NAVD88,Comment,Observation Method,Data Provided by,
WAECY,100054068,2007-10-17T20:00:00-08:00,,,ft,41.06,FT,0.1,41.06,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-18T20:00:00-08:00,,,ft,40.98,FT,0.1,40.98,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-19T20:00:00-08:00,,,ft,40.96,FT,0.1,40.96,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-20T20:00:00-08:00,,,ft,41.01,FT,0.1,41.01,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-21T20:00:00-08:00,,,ft,41.10,FT,0.1,41.10,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-22T20:00:00-08:00,,,ft,41.08,FT,0.1,41.08,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-23T20:00:00-08:00,,,ft,41.03,FT,0.1,41.03,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-24T20:00:00-08:00,,,ft,41.03,FT,0.1,41.03,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-25T20:00:00-08:00,,,ft,41.11,FT,0.1,41.11,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-26T20:00:00-08:00,,,ft,41.13,FT,0.1,41.13,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-27T20:00:00-08:00,,,ft,41.23,FT,0.1,41.23,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-28T20:00:00-08:00,,,ft,41.33,FT,0.1,41.33,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-29T20:00:00-08:00,,,ft,41.30,FT,0.1,41.30,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-30T20:00:00-08:00,,,ft,41.30,FT,0.1,41.30,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-10-31T20:00:00-08:00,,,ft,41.24,FT,0.1,41.24,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-01T20:00:00-08:00,,,ft,41.22,FT,0.1,41.22,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-02T20:00:00-08:00,,,ft,41.20,FT,0.1,41.20,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-03T20:00:00-08:00,,,ft,41.14,FT,0.1,41.14,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-04T20:00:00-08:00,,,ft,41.11,FT,0.1,41.11,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-05T20:00:00-08:00,,,ft,41.10,FT,0.1,41.10,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-06T20:00:00-08:00,,,ft,41.06,FT,0.1,41.06,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-07T20:00:00-08:00,,,ft,41.06,FT,0.1,41.06,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-08T20:00:00-08:00,,,ft,40.98,FT,0.1,40.98,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-09T20:00:00-08:00,,,ft,40.96,FT,0.1,40.96,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-10T20:00:00-08:00,,,ft,40.95,FT,0.1,40.95,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-11T20:00:00-08:00,,,ft,40.97,FT,0.1,40.97,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-12T20:00:00-08:00,,,ft,40.87,FT,0.1,40.87,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-13T20:00:00-08:00,,,ft,41.05,FT,0.1,41.05,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-14T20:00:00-08:00,,,ft,40.96,FT,0.1,40.96,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-15T20:00:00-08:00,,,ft,40.87,FT,0.1,40.87,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-16T20:00:00-08:00,,,ft,40.90,FT,0.1,40.90,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-17T20:00:00-08:00,,,ft,40.90,FT,0.1,40.90,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-18T20:00:00-08:00,,,ft,40.95,FT,0.1,40.95,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-19T20:00:00-08:00,,,ft,40.96,FT,0.1,40.96,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-20T20:00:00-08:00,,,ft,41.06,FT,0.1,41.06,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-21T20:00:00-08:00,,,ft,41.05,FT,0.1,41.05,117,,Groundwater level by pressure transducer,WA Dept of Ecology
